1.53654,-0.211975
1.54154,-0.209481
1.54655,-0.206801
1.55155,-0.203938
1.55656,-0.200899
1.56156,-0.197687
1.56657,-0.194308
1.57157,-0.190766
1.57658,-0.187067
1.58158,-0.183216
1.58659,-0.179219
1.59159,-0.17508
1.5966,-0.170807
1.6016,-0.166403
1.60661,-0.161876
1.61161,-0.15723
1.61662,-0.152472
1.62162,-0.147608
1.62663,-0.142643
1.63163,-0.137583
1.63664,-0.132436
1.64164,-0.127205
1.64665,-0.121899
1.65165,-0.116523
1.65666,-0.111082
1.66166,-0.105584
1.66667,-0.100034
1.67167,-0.0944378
1.67668,-0.0888025
1.68168,-0.0831337
1.68669,-0.0774376
1.69169,-0.07172
1.6967,-0.0659871
1.7017,-0.0602446
1.70671,-0.0544986
1.71171,-0.0487549
1.71672,-0.0430191
1.72172,-0.0372971
1.72673,-0.0315945
1.73173,-0.0259168
1.73674,-0.0202694
1.74174,-0.0146579
1.74675,-0.0090875
1.75175,-0.0035634
1.75676,0.00190927
1.76176,0.00732551
1.76677,0.0126804
1.77177,0.0179692
1.77678,0.0231872
1.78178,0.0283298
1.78679,0.0333926
1.79179,0.0383713
1.7968,0.0432617
1.8018,0.0480597
1.80681,0.0527615
1.81181,0.0573632
1.81682,0.0618612
1.82182,0.066252
1.82683,0.0705322
1.83183,0.0746986
1.83684,0.0787482
1.84184,0.082678
1.84685,0.0864853
1.85185,0.0901674
1.85686,0.0937218
1.86186,0.0971463
1.86687,0.100439
1.87187,0.103597
1.87688,0.106619
1.88188,0.109504
1.88689,0.112249
1.89189,0.114854
1.8969,0.117317
1.9019,0.119637
1.90691,0.121814
1.91191,0.123845
1.91692,0.125732
1.92192,0.127473
1.92693,0.129068
1.93193,0.130517
1.93694,0.13182
1.94194,0.132976
1.94695,0.133988
1.95195,0.134854
1.95696,0.135575
1.96196,0.136152
1.96697,0.136586
1.97197,0.136878
1.97698,0.137029
1.98198,0.137041
1.98699,0.136914
1.99199,0.13665
1.997,0.136251
2.002,0.135718
2.00701,0.135054
2.01201,0.13426
2.01702,0.133339
2.02202,0.132292
2.02703,0.131122
2.03203,0.129832
2.03704,0.128423
2.04204,0.126899
2.04705,0.125262
2.05205,0.123515
2.05706,0.121661
2.06206,0.119703
2.06707,0.117643
2.07207,0.115485
2.07708,0.113232
2.08208,0.110888
2.08709,0.108454
2.09209,0.105936
2.0971,0.103336
2.1021,0.100657
2.10711,0.097904
2.11211,0.0950793
2.11712,0.0921868
2.12212,0.0892301
2.12713,0.0862128
2.13213,0.0831386
2.13714,0.0800112
2.14214,0.0768341
2.14715,0.0736112
2.15215,0.0703462
2.15716,0.0670427
2.16216,0.0637045
2.16717,0.0603352
2.17217,0.0569386
2.17718,0.0535185
2.18218,0.0500784
2.18719,0.046622
2.19219,0.043153
2.1972,0.0396751
2.2022,0.0361917
2.20721,0.0327066
2.21221,0.0292232
2.21722,0.0257449
2.22222,0.0222754
2.22723,0.0188179
2.23223,0.0153759
2.23724,0.0119526
2.24224,0.00855144
2.24725,0.00517548
2.25225,0.00182792
2.25726,-0.00148813
2.26226,-0.00476966
2.26727,-0.00801369
2.27227,-0.0112173
2.27728,-0.0143777
2.28228,-0.0174922
2.28729,-0.0205579
2.29229,-0.0235724
2.2973,-0.0265331
2.3023,-0.0294375
2.30731,-0.0322833
2.31231,-0.0350682
2.31732,-0.03779
2.32232,-0.0404465
2.32733,-0.0430358
2.33233,-0.0455559
2.33734,-0.0480049
2.34234,-0.0503811
2.34735,-0.0526827
2.35235,-0.0549084
2.35736,-0.0570564
2.36236,-0.0591255
2.36737,-0.0611144
2.37237,-0.0630218
2.37738,-0.0648466
2.38238,-0.0665878
2.38739,-0.0682445
2.39239,-0.0698158
2.3974,-0.0713011
2.4024,-0.0726996
2.40741,-0.0740108
2.41241,-0.0752344
2.41742,-0.0763698
2.42242,-0.0774169
2.42743,-0.0783755
2.43243,-0.0792454
2.43744,-0.0800268
2.44244,-0.0807196
2.44745,-0.0813241
2.45245,-0.0818405
2.45746,-0.0822692
2.46246,-0.0826107
2.46747,-0.0828654
2.47247,-0.0830339
2.47748,-0.0831171
2.48248,-0.0831155
2.48749,-0.0830301
2.49249,-0.0828618
2.4975,-0.0826116
2.5025,-0.0822805
2.50751,-0.0818697
2.51251,-0.0813804
2.51752,-0.0808139
2.52252,-0.0801715
2.52753,-0.0794546
2.53253,-0.0786647
2.53754,-0.0778033
2.54254,-0.076872
2.54755,-0.0758725
2.55255,-0.0748063
2.55756,-0.0736753
2.56256,-0.0724812
2.56757,-0.0712259
2.57257,-0.0699112
2.57758,-0.0685391
2.58258,-0.0671115
2.58759,-0.0656305
2.59259,-0.064098
2.5976,-0.062516
2.6026,-0.0608868
2.60761,-0.0592124
2.61261,-0.0574949
2.61762,-0.0557365
2.62262,-0.0539394
2.62763,-0.0521058
2.63263,-0.0502378
2.63764,-0.0483378
2.64264,-0.046408
2.64765,-0.0444506
2.65265,-0.0424678
2.65766,-0.0404619
2.66266,-0.0384352
2.66767,-0.0363898
2.67267,-0.0343282
2.67768,-0.0322524
2.68268,-0.0301648
2.68769,-0.0280676
2.69269,-0.0259629
2.6977,-0.023853
2.7027,-0.02174
2.70771,-0.0196262
2.71271,-0.0175136
2.71772,-0.0154044
2.72272,-0.0133006
2.72773,-0.0112044
2.73273,-0.00911778
2.73774,-0.00704272
2.74274,-0.00498123
2.74775,-0.00293524
2.75275,-0.000906673
2.75776,0.00110261
2.76276,0.00309076
2.76777,0.00505599
2.77277,0.00699655
2.77778,0.00891072
2.78278,0.0107968
2.78779,0.0126533
2.79279,0.0144785
2.7978,0.0162709
2.8028,0.018029
2.80781,0.0197514
2.81281,0.0214368
2.81782,0.0230837
2.82282,0.024691
2.82783,0.0262573
2.83283,0.0277815
2.83784,0.0292626
2.84284,0.0306993
2.84785,0.0320908
2.85285,0.033436
2.85786,0.0347341
2.86286,0.0359843
2.86787,0.0371857
2.87287,0.0383376
2.87788,0.0394393
2.88288,0.0404903
2.88789,0.04149
2.89289,0.0424379
2.8979,0.0433335
2.9029,0.0441764
2.90791,0.0449665
2.91291,0.0457032
2.91792,0.0463866
2.92292,0.0470163
2.92793,0.0475923
2.93293,0.0481146
2.93794,0.0485831
2.94294,0.048998
2.94795,0.0493593
2.95295,0.0496672
2.95796,0.0499219
2.96296,0.0501237
2.96797,0.050273
2.97297,0.05037
2.97798,0.0504153
2.98298,0.0504092
2.98799,0.0503524
2.99299,0.0502453
2.998,0.0500886
3.003,0.0498829
3.00801,0.0496289
3.01301,0.0493275
3.01802,0.0489792
3.02302,0.048585
3.02803,0.0481457
3.03303,0.0476623
3.03804,0.0471355
3.04304,0.0465665
3.04805,0.0459561
3.05305,0.0453055
3.05806,0.0446156
3.06306,0.0438876
3.06807,0.0431225
3.07307,0.0423216
3.07808,0.041486
3.08308,0.0406168
3.08809,0.0397153
3.09309,0.0387828
3.0981,0.0378203
3.1031,0.0368294
3.10811,0.0358111
3.11311,0.0347669
3.11812,0.0336979
3.12312,0.0326057
3.12813,0.0314914
3.13313,0.0303564
3.13814,0.0292021
3.14314,0.0280299
3.14815,0.026841
3.15315,0.0256369
3.15816,0.024419
3.16316,0.0231885
3.16817,0.0219469
3.17317,0.0206956
3.17818,0.0194358
3.18318,0.0181689
3.18819,0.0168964
3.19319,0.0156194
3.1982,0.0143395
3.2032,0.0130578
3.20821,0.0117757
3.21321,0.0104945
3.21822,0.00921546
3.22322,0.00793987
3.22823,0.00666898
3.23323,0.00540402
3.23824,0.0041462
3.24324,0.00289673
3.24825,0.00165678
3.25325,0.000427511
3.25826,-0.000789946
3.26326,-0.00199448
3.26827,-0.00318501
3.27327,-0.00436046
3.27828,-0.00551981
3.28328,-0.00666204
3.28829,-0.00778617
3.29329,-0.00889126
3.2983,-0.00997636
3.3033,-0.0110406
3.30831,-0.0120831
3.31331,-0.013103
3.31832,-0.0140996
3.32332,-0.015072
3.32833,-0.0160195
3.33333,-0.0169414
3.33834,-0.017837
3.34334,-0.0187057
3.34835,-0.0195469
3.35335,-0.02036
3.35836,-0.0211445
3.36336,-0.0218998
3.36837,-0.0226255
3.37337,-0.0233211
3.37838,-0.0239863
3.38338,-0.0246207
3.38839,-0.0252239
3.39339,-0.0257956
3.3984,-0.0263357
3.4034,-0.0268437
3.40841,-0.0273197
3.41341,-0.0277633
3.41842,-0.0281745
3.42342,-0.0285532
3.42843,-0.0288993
3.43343,-0.0292129
3.43844,-0.0294938
3.44344,-0.0297422
3.44845,-0.029958
3.45345,-0.0301416
3.45846,-0.0302928
3.46346,-0.0304121
3.46847,-0.0304994
3.47347,-0.0305551
3.47848,-0.0305794
3.48348,-0.0305727
3.48849,-0.0305351
3.49349,-0.0304671
3.4985,-0.0303691
3.5035,-0.0302414
3.50851,-0.0300845
3.51351,-0.0298988
3.51852,-0.0296847
3.52352,-0.0294429
3.52853,-0.0291737
3.53353,-0.0288778
3.53854,-0.0285558
3.54354,-0.0282081
3.54855,-0.0278354
3.55355,-0.0274384
3.55856,-0.0270176
3.56356,-0.0265738
3.56857,-0.0261075
3.57357,-0.0256196
3.57858,-0.0251107
3.58358,-0.0245815
3.58859,-0.0240328
3.59359,-0.0234654
3.5986,-0.0228799
3.6036,-0.0222771
3.60861,-0.0216579
3.61361,-0.021023
3.61862,-0.0203732
3.62362,-0.0197093
3.62863,-0.0190322
3.63363,-0.0183426
3.63864,-0.0176414
3.64364,-0.0169293
3.64865,-0.0162073
3.65365,-0.0154761
3.65866,-0.0147366
3.66366,-0.0139895
3.66867,-0.0132358
3.67367,-0.0124763
3.67868,-0.0117117
3.68368,-0.010943
3.68869,-0.0101708
3.69369,-0.00939611
3.6987,-0.00861963
3.7037,-0.00784218
3.70871,-0.00706457
3.71371,-0.00628758
3.71872,-0.00551198
3.72372,-0.00473855
3.72873,-0.00396804
3.73373,-0.0032012
3.73874,-0.00243877
3.74374,-0.00168148
3.74875,-0.000930026
3.75375,-0.000185122
3.75876,0.000552549
3.76376,0.00128232
3.76877,0.00200352
3.77377,0.00271552
3.77878,0.00341769
3.78378,0.00410942
3.78879,0.00479011
3.79379,0.00545919
3.7988,0.0061161
3.8038,0.00676029
3.80881,0.00739125
3.81381,0.00800847
3.81882,0.00861146
3.82382,0.00919976
3.82883,0.00977291
3.83383,0.0103305
3.83884,0.0108721
3.84384,0.0113974
3.84885,0.0119059
3.85385,0.0123973
3.85886,0.0128714
3.86386,0.0133277
3.86887,0.0137661
3.87387,0.0141861
3.87888,0.0145877
3.88388,0.0149706
3.88889,0.0153346
3.89389,0.0156795
3.8989,0.0160051
3.9039,0.0163113
3.90891,0.016598
3.91391,0.0168651
3.91892,0.0171126
3.92392,0.0173403
3.92893,0.0175482
3.93393,0.0177364
3.93894,0.0179048
3.94394,0.0180535
3.94895,0.0181825
3.95395,0.0182918
3.95896,0.0183816
3.96396,0.018452
3.96897,0.0185031
3.97397,0.0185349
3.97898,0.0185478
3.98398,0.0185418
3.98899,0.0185172
3.99399,0.0184741
3.999,0.0184129
4.004,0.0183336
4.00901,0.0182367
4.01401,0.0181223
4.01902,0.0179908
4.02402,0.0178424
4.02903,0.0176775
4.03403,0.0174965
4.03904,0.0172996
4.04404,0.0170871
4.04905,0.0168596
4.05405,0.0166173
4.05906,0.0163607
4.06406,0.0160901
4.06907,0.015806
4.07407,0.0155088
4.07908,0.0151989
4.08408,0.0148767
4.08909,0.0145427
4.09409,0.0141974
4.0991,0.0138412
4.1041,0.0134746
4.10911,0.0130981
4.11411,0.0127121
4.11912,0.0123171
4.12412,0.0119136
4.12913,0.0115021
4.13413,0.0110831
4.13914,0.0106571
4.14414,0.0102246
4.14915,0.0097861
4.15415,0.00934209
4.15916,0.00889307
4.16416,0.00843954
4.16917,0.00798203
4.17417,0.00752101
4.17918,0.00705701
4.18418,0.0065905
4.18919,0.00612199
4.19419,0.00565197
4.1992,0.00518093
4.2042,0.00470936
4.20921,0.00423773
4.21421,0.00376652
4.21922,0.00329621
4.22422,0.00282726
4.22923,0.00236012
4.23423,0.00189526
4.23924,0.00143311
4.24424,0.000974123
4.24925,0.000518723
4.25425,6.73362e-05
4.25926,-0.000379623
4.26426,-0.000821747
4.26927,-0.00125864
4.27427,-0.00168991
4.27928,-0.00211518
4.28428,-0.00253408
4.28929,-0.00294625
4.29429,-0.00335135
4.2993,-0.00374903
4.3043,-0.00413896
4.30931,-0.00452084
4.31431,-0.00489435
4.31932,-0.0052592
4.32432,-0.00561512
4.32933,-0.00596182
4.33433,-0.00629906
4.33934,-0.00662658
4.34434,-0.00694416
4.34935,-0.00725156
4.35435,-0.00754859
4.35936,-0.00783505
4.36436,-0.00811075
4.36937,-0.00837552
4.37437,-0.0086292
4.37938,-0.00887165
4.38438,-0.00910274
4.38939,-0.00932234
4.39439,-0.00953035
4.3994,-0.00972667
4.4044,-0.00991122
4.40941,-0.0100839
4.41441,-0.0102448
4.41942,-0.0103937
4.42442,-0.0105306
4.42943,-0.0106555
4.43443,-0.0107684
4.43944,-0.0108694
4.44444,-0.0109584
4.44945,-0.0110354
4.45445,-0.0111005
4.45946,-0.0111538
4.46446,-0.0111953
4.46947,-0.0112251
4.47447,-0.0112433
4.47948,-0.01125
4.48448,-0.0112452
4.48949,-0.0112291
4.49449,-0.0112019
4.4995,-0.0111636
4.5045,-0.0111145
4.50951,-0.0110546
4.51451,-0.0109842
4.51952,-0.0109034
4.52452,-0.0108124
4.52953,-0.0107114
4.53453,-0.0106006
4.53954,-0.0104802
4.54454,-0.0103505
4.54955,-0.0102116
4.55455,-0.0100637
4.55956,-0.00990723
4.56456,-0.00974229
4.56957,-0.00956916
4.57457,-0.0093881
4.57958,-0.00919937
4.58458,-0.00900324
4.58959,-0.00879998
4.59459,-0.00858987
4.5996,-0.00837318
4.6046,-0.00815021
4.60961,-0.00792123
4.61461,-0.00768654
4.61962,-0.00744644
4.62462,-0.00720122
4.62963,-0.00695117
4.63463,-0.0066966
4.63964,-0.00643781
4.64464,-0.00617511
4.64965,-0.00590879
4.65465,-0.00563916
4.65966,-0.00536653
4.66466,-0.0050912
4.66967,-0.00481347
4.67467,-0.00453366
4.67968,-0.00425206
4.68468,-0.00396897
4.68969,-0.0036847
4.69469,-0.00339955
4.6997,-0.0031138
4.7047,-0.00282776
4.70971,-0.00254172
4.71471,-0.00225596
4.71972,-0.00197077
4.72472,-0.00168643
4.72973,-0.00140322
4.73473,-0.00112142
4.73974,-0.000841296
4.74474,-0.000563112
4.74975,-0.00028713
4.75475,-1.36071e-05
4.75976,0.000257205
4.76476,0.000525061
4.76977,0.000789718
4.77477,0.00105094
4.77978,0.00130851
4.78478,0.00156218
4.78979,0.00181176
4.79479,0.00205702
4.7998,0.00229776
4.8048,0.00253379
4.80981,0.00276491
4.81481,0.00299094
4.81982,0.0032117
4.82482,0.00342702
4.82983,0.00363674
4.83483,0.0038407
4.83984,0.00403876
4.84484,0.00423077
4.84985,0.0044166
4.85485,0.00459612
4.85986,0.00476921
4.86486,0.00493578
4.86987,0.0050957
4.87487,0.00524889
4.87988,0.00539526
4.88488,0.00553472
4.88989,0.00566722
4.89489,0.00579268
4.8999,0.00591104
4.9049,0.00602226
4.90991,0.0061263
4.91491,0.00622312
4.91992,0.0063127
4.92492,0.00639502
4.92993,0.00647007
4.93493,0.00653784
4.93994,0.00659834
4.94494,0.00665158
4.94995,0.00669758
4.95495,0.00673637
4.95996,0.00676798
4.96496,0.00679244
4.96997,0.0068098
4.97497,0.00682012
4.97998,0.00682346
4.98498,0.00681989
4.98999,0.00680946
4.99499,0.00679228
5,0.00676841
5.00501,0.00673795
